filename,audio_path,video_path,text,label
sample_001396,data/raw/audio\sample_001396.wav,data/raw/video\sample_001396.mp4,"Completely disappointed, waste of time.",0
sample_004002,data/raw/audio\sample_004002.wav,data/raw/video\sample_004002.mp4,Mediocre storyline but decent acting.,1
sample_005371,data/raw/audio\sample_005371.wav,data/raw/video\sample_005371.mp4,"This was terrible, I hated every moment.",0
sample_003235,data/raw/audio\sample_003235.wav,data/raw/video\sample_003235.mp4,"This was terrible, I hated every moment.",0
sample_001042,data/raw/audio\sample_001042.wav,data/raw/video\sample_001042.mp4,"Absolutely loved it, fantastic experience!",2
sample_003298,data/raw/audio\sample_003298.wav,data/raw/video\sample_003298.mp4,"Great film, emotional and powerful.",2
sample_007256,data/raw/audio\sample_007256.wav,data/raw/video\sample_007256.mp4,Mediocre storyline but decent acting.,1
sample_000257,data/raw/audio\sample_000257.wav,data/raw/video\sample_000257.mp4,"Completely disappointed, waste of time.",0
sample_007286,data/raw/audio\sample_007286.wav,data/raw/video\sample_007286.mp4,"Great film, emotional and powerful.",2
sample_008616,data/raw/audio\sample_008616.wav,data/raw/video\sample_008616.mp4,"Completely disappointed, waste of time.",0
sample_007816,data/raw/audio\sample_007816.wav,data/raw/video\sample_007816.mp4,Mediocre storyline but decent acting.,1
sample_005843,data/raw/audio\sample_005843.wav,data/raw/video\sample_005843.mp4,Mediocre storyline but decent acting.,1
sample_002089,data/raw/audio\sample_002089.wav,data/raw/video\sample_002089.mp4,"An average performance, could be better.",1
sample_007702,data/raw/audio\sample_007702.wav,data/raw/video\sample_007702.mp4,"Great film, emotional and powerful.",2
sample_000503,data/raw/audio\sample_000503.wav,data/raw/video\sample_000503.mp4,"Wonderful, exceeded all expectations!",2
sample_005265,data/raw/audio\sample_005265.wav,data/raw/video\sample_005265.mp4,"Absolutely loved it, fantastic experience!",2
sample_008814,data/raw/audio\sample_008814.wav,data/raw/video\sample_008814.mp4,Mediocre storyline but decent acting.,1
sample_001345,data/raw/audio\sample_001345.wav,data/raw/video\sample_001345.mp4,"Wonderful, exceeded all expectations!",2
sample_008455,data/raw/audio\sample_008455.wav,data/raw/video\sample_008455.mp4,"Great film, emotional and powerful.",2
sample_005046,data/raw/audio\sample_005046.wav,data/raw/video\sample_005046.mp4,"Wonderful, exceeded all expectations!",2
sample_002248,data/raw/audio\sample_002248.wav,data/raw/video\sample_002248.mp4,"An average performance, could be better.",1
sample_004981,data/raw/audio\sample_004981.wav,data/raw/video\sample_004981.mp4,"Wonderful, exceeded all expectations!",2
sample_000372,data/raw/audio\sample_000372.wav,data/raw/video\sample_000372.mp4,"Completely disappointed, waste of time.",0
sample_008454,data/raw/audio\sample_008454.wav,data/raw/video\sample_008454.mp4,"Awful experience, not worth watching.",0
sample_003370,data/raw/audio\sample_003370.wav,data/raw/video\sample_003370.mp4,Mediocre storyline but decent acting.,1
sample_002006,data/raw/audio\sample_002006.wav,data/raw/video\sample_002006.mp4,"Wonderful, exceeded all expectations!",2
sample_003656,data/raw/audio\sample_003656.wav,data/raw/video\sample_003656.mp4,"It was okay, not great but not bad either.",1
sample_008327,data/raw/audio\sample_008327.wav,data/raw/video\sample_008327.mp4,"Great film, emotional and powerful.",2
sample_007521,data/raw/audio\sample_007521.wav,data/raw/video\sample_007521.mp4,Mediocre storyline but decent acting.,1
sample_004001,data/raw/audio\sample_004001.wav,data/raw/video\sample_004001.mp4,Mediocre storyline but decent acting.,1
sample_006072,data/raw/audio\sample_006072.wav,data/raw/video\sample_006072.mp4,"Great film, emotional and powerful.",2
sample_008736,data/raw/audio\sample_008736.wav,data/raw/video\sample_008736.mp4,"Completely disappointed, waste of time.",0
sample_000997,data/raw/audio\sample_000997.wav,data/raw/video\sample_000997.mp4,"It was okay, not great but not bad either.",1
sample_008179,data/raw/audio\sample_008179.wav,data/raw/video\sample_008179.mp4,"Absolutely loved it, fantastic experience!",2
sample_003290,data/raw/audio\sample_003290.wav,data/raw/video\sample_003290.mp4,"Great film, emotional and powerful.",2
sample_001176,data/raw/audio\sample_001176.wav,data/raw/video\sample_001176.mp4,"Awful experience, not worth watching.",0
sample_000551,data/raw/audio\sample_000551.wav,data/raw/video\sample_000551.mp4,"It was okay, not great but not bad either.",1
sample_000744,data/raw/audio\sample_000744.wav,data/raw/video\sample_000744.mp4,"Absolutely loved it, fantastic experience!",2
sample_007223,data/raw/audio\sample_007223.wav,data/raw/video\sample_007223.mp4,"Completely disappointed, waste of time.",0
sample_004554,data/raw/audio\sample_004554.wav,data/raw/video\sample_004554.mp4,Mediocre storyline but decent acting.,1
sample_002859,data/raw/audio\sample_002859.wav,data/raw/video\sample_002859.mp4,Mediocre storyline but decent acting.,1
sample_008820,data/raw/audio\sample_008820.wav,data/raw/video\sample_008820.mp4,"This was terrible, I hated every moment.",0
sample_003459,data/raw/audio\sample_003459.wav,data/raw/video\sample_003459.mp4,"Awful experience, not worth watching.",0
sample_002724,data/raw/audio\sample_002724.wav,data/raw/video\sample_002724.mp4,"Completely disappointed, waste of time.",0
sample_006847,data/raw/audio\sample_006847.wav,data/raw/video\sample_006847.mp4,"This was terrible, I hated every moment.",0
sample_007615,data/raw/audio\sample_007615.wav,data/raw/video\sample_007615.mp4,"An average performance, could be better.",1
sample_007547,data/raw/audio\sample_007547.wav,data/raw/video\sample_007547.mp4,"Absolutely loved it, fantastic experience!",2
sample_009174,data/raw/audio\sample_009174.wav,data/raw/video\sample_009174.mp4,Mediocre storyline but decent acting.,1
sample_006393,data/raw/audio\sample_006393.wav,data/raw/video\sample_006393.mp4,"Awful experience, not worth watching.",0
sample_005358,data/raw/audio\sample_005358.wav,data/raw/video\sample_005358.mp4,"Great film, emotional and powerful.",2
sample_009488,data/raw/audio\sample_009488.wav,data/raw/video\sample_009488.mp4,"Wonderful, exceeded all expectations!",2
sample_002968,data/raw/audio\sample_002968.wav,data/raw/video\sample_002968.mp4,"Great film, emotional and powerful.",2
sample_000693,data/raw/audio\sample_000693.wav,data/raw/video\sample_000693.mp4,"Great film, emotional and powerful.",2
sample_002533,data/raw/audio\sample_002533.wav,data/raw/video\sample_002533.mp4,"Absolutely loved it, fantastic experience!",2
sample_006399,data/raw/audio\sample_006399.wav,data/raw/video\sample_006399.mp4,"It was okay, not great but not bad either.",1
sample_000982,data/raw/audio\sample_000982.wav,data/raw/video\sample_000982.mp4,"This was terrible, I hated every moment.",0
sample_005364,data/raw/audio\sample_005364.wav,data/raw/video\sample_005364.mp4,"It was okay, not great but not bad either.",1
sample_000079,data/raw/audio\sample_000079.wav,data/raw/video\sample_000079.mp4,"Absolutely loved it, fantastic experience!",2
sample_004053,data/raw/audio\sample_004053.wav,data/raw/video\sample_004053.mp4,"Wonderful, exceeded all expectations!",2
sample_006258,data/raw/audio\sample_006258.wav,data/raw/video\sample_006258.mp4,"It was okay, not great but not bad either.",1
sample_009576,data/raw/audio\sample_009576.wav,data/raw/video\sample_009576.mp4,"Completely disappointed, waste of time.",0
sample_009025,data/raw/audio\sample_009025.wav,data/raw/video\sample_009025.mp4,Mediocre storyline but decent acting.,1
sample_003107,data/raw/audio\sample_003107.wav,data/raw/video\sample_003107.mp4,"This was terrible, I hated every moment.",0
sample_003601,data/raw/audio\sample_003601.wav,data/raw/video\sample_003601.mp4,"Completely disappointed, waste of time.",0
sample_006073,data/raw/audio\sample_006073.wav,data/raw/video\sample_006073.mp4,"Awful experience, not worth watching.",0
sample_008126,data/raw/audio\sample_008126.wav,data/raw/video\sample_008126.mp4,"Absolutely loved it, fantastic experience!",2
sample_002142,data/raw/audio\sample_002142.wav,data/raw/video\sample_002142.mp4,"It was okay, not great but not bad either.",1
sample_006310,data/raw/audio\sample_006310.wav,data/raw/video\sample_006310.mp4,"Completely disappointed, waste of time.",0
sample_002268,data/raw/audio\sample_002268.wav,data/raw/video\sample_002268.mp4,"This was terrible, I hated every moment.",0
sample_000445,data/raw/audio\sample_000445.wav,data/raw/video\sample_000445.mp4,"Wonderful, exceeded all expectations!",2
sample_004883,data/raw/audio\sample_004883.wav,data/raw/video\sample_004883.mp4,"It was okay, not great but not bad either.",1
sample_004466,data/raw/audio\sample_004466.wav,data/raw/video\sample_004466.mp4,"Awful experience, not worth watching.",0
sample_009026,data/raw/audio\sample_009026.wav,data/raw/video\sample_009026.mp4,Mediocre storyline but decent acting.,1
sample_006632,data/raw/audio\sample_006632.wav,data/raw/video\sample_006632.mp4,Mediocre storyline but decent acting.,1
sample_003316,data/raw/audio\sample_003316.wav,data/raw/video\sample_003316.mp4,"Completely disappointed, waste of time.",0
sample_001701,data/raw/audio\sample_001701.wav,data/raw/video\sample_001701.mp4,"Completely disappointed, waste of time.",0
sample_002526,data/raw/audio\sample_002526.wav,data/raw/video\sample_002526.mp4,"This was terrible, I hated every moment.",0
sample_000068,data/raw/audio\sample_000068.wav,data/raw/video\sample_000068.mp4,"Great film, emotional and powerful.",2
sample_001168,data/raw/audio\sample_001168.wav,data/raw/video\sample_001168.mp4,"It was okay, not great but not bad either.",1
sample_000048,data/raw/audio\sample_000048.wav,data/raw/video\sample_000048.mp4,"Absolutely loved it, fantastic experience!",2
sample_001053,data/raw/audio\sample_001053.wav,data/raw/video\sample_001053.mp4,Mediocre storyline but decent acting.,1
sample_004029,data/raw/audio\sample_004029.wav,data/raw/video\sample_004029.mp4,"Absolutely loved it, fantastic experience!",2
sample_000880,data/raw/audio\sample_000880.wav,data/raw/video\sample_000880.mp4,"An average performance, could be better.",1
sample_002651,data/raw/audio\sample_002651.wav,data/raw/video\sample_002651.mp4,"This was terrible, I hated every moment.",0
sample_007759,data/raw/audio\sample_007759.wav,data/raw/video\sample_007759.mp4,"Completely disappointed, waste of time.",0
sample_002439,data/raw/audio\sample_002439.wav,data/raw/video\sample_002439.mp4,"Great film, emotional and powerful.",2
sample_004924,data/raw/audio\sample_004924.wav,data/raw/video\sample_004924.mp4,"Absolutely loved it, fantastic experience!",2
sample_001467,data/raw/audio\sample_001467.wav,data/raw/video\sample_001467.mp4,"It was okay, not great but not bad either.",1
sample_007292,data/raw/audio\sample_007292.wav,data/raw/video\sample_007292.mp4,Mediocre storyline but decent acting.,1
sample_005035,data/raw/audio\sample_005035.wav,data/raw/video\sample_005035.mp4,"Wonderful, exceeded all expectations!",2
sample_002441,data/raw/audio\sample_002441.wav,data/raw/video\sample_002441.mp4,"This was terrible, I hated every moment.",0
sample_006554,data/raw/audio\sample_006554.wav,data/raw/video\sample_006554.mp4,"Wonderful, exceeded all expectations!",2
sample_000230,data/raw/audio\sample_000230.wav,data/raw/video\sample_000230.mp4,"Awful experience, not worth watching.",0
sample_001320,data/raw/audio\sample_001320.wav,data/raw/video\sample_001320.mp4,"Absolutely loved it, fantastic experience!",2
sample_000041,data/raw/audio\sample_000041.wav,data/raw/video\sample_000041.mp4,"It was okay, not great but not bad either.",1
sample_000777,data/raw/audio\sample_000777.wav,data/raw/video\sample_000777.mp4,"Completely disappointed, waste of time.",0
sample_008950,data/raw/audio\sample_008950.wav,data/raw/video\sample_008950.mp4,"An average performance, could be better.",1
sample_008404,data/raw/audio\sample_008404.wav,data/raw/video\sample_008404.mp4,"Absolutely loved it, fantastic experience!",2
sample_001729,data/raw/audio\sample_001729.wav,data/raw/video\sample_001729.mp4,"This was terrible, I hated every moment.",0
sample_003910,data/raw/audio\sample_003910.wav,data/raw/video\sample_003910.mp4,"Completely disappointed, waste of time.",0
sample_000579,data/raw/audio\sample_000579.wav,data/raw/video\sample_000579.mp4,"Completely disappointed, waste of time.",0
sample_009941,data/raw/audio\sample_009941.wav,data/raw/video\sample_009941.mp4,"Completely disappointed, waste of time.",0
sample_005839,data/raw/audio\sample_005839.wav,data/raw/video\sample_005839.mp4,"This was terrible, I hated every moment.",0
sample_008271,data/raw/audio\sample_008271.wav,data/raw/video\sample_008271.mp4,"An average performance, could be better.",1
sample_007275,data/raw/audio\sample_007275.wav,data/raw/video\sample_007275.mp4,"It was okay, not great but not bad either.",1
sample_001491,data/raw/audio\sample_001491.wav,data/raw/video\sample_001491.mp4,Mediocre storyline but decent acting.,1
sample_009109,data/raw/audio\sample_009109.wav,data/raw/video\sample_009109.mp4,"Wonderful, exceeded all expectations!",2
sample_005610,data/raw/audio\sample_005610.wav,data/raw/video\sample_005610.mp4,"Great film, emotional and powerful.",2
sample_000061,data/raw/audio\sample_000061.wav,data/raw/video\sample_000061.mp4,"Wonderful, exceeded all expectations!",2
sample_005471,data/raw/audio\sample_005471.wav,data/raw/video\sample_005471.mp4,"Great film, emotional and powerful.",2
sample_003905,data/raw/audio\sample_003905.wav,data/raw/video\sample_003905.mp4,"Completely disappointed, waste of time.",0
sample_006531,data/raw/audio\sample_006531.wav,data/raw/video\sample_006531.mp4,"Completely disappointed, waste of time.",0
sample_000402,data/raw/audio\sample_000402.wav,data/raw/video\sample_000402.mp4,"An average performance, could be better.",1
sample_000332,data/raw/audio\sample_000332.wav,data/raw/video\sample_000332.mp4,"This was terrible, I hated every moment.",0
sample_002084,data/raw/audio\sample_002084.wav,data/raw/video\sample_002084.mp4,"Great film, emotional and powerful.",2
sample_009557,data/raw/audio\sample_009557.wav,data/raw/video\sample_009557.mp4,"Wonderful, exceeded all expectations!",2
sample_000164,data/raw/audio\sample_000164.wav,data/raw/video\sample_000164.mp4,"This was terrible, I hated every moment.",0
sample_004379,data/raw/audio\sample_004379.wav,data/raw/video\sample_004379.mp4,"Great film, emotional and powerful.",2
